Wall time,Step,Value
1634705128.0420809,38912,1.9146558046340942
1634705669.7958415,98304,1.9217056035995483
1634705964.4543288,129024,1.9214084148406982
1634706506.0572853,184320,1.918966293334961
1634706782.8650708,212992,1.921639323234558
1634706860.7694461,221184,1.9221413135528564
1634707258.2297516,264192,1.9221903085708618
1634707917.8078775,337920,1.9182531833648682
1634708059.8441136,354304,1.9169714450836182
1634709354.0450783,501760,1.9230973720550537
1634709564.0598652,532480,1.949899435043335
1634709862.9366462,579584,2.0820508003234863
1634711176.2397017,792576,2.5917158126831055
1634711376.4931273,825344,2.627750873565674
1634711537.8262925,851968,2.6798572540283203
1634711807.534212,897024,2.724332809448242
1634712149.4904804,954368,2.771543025970459
1634712269.687045,974848,2.771813154220581
1634712342.01122,987136,2.7497620582580566
1634712686.2244034,1046528,2.782203435897827
1634712966.701961,1093632,2.900080919265747
1634713026.9067788,1103872,2.888662815093994
1634713050.0760984,1107968,2.914503574371338
1634713241.0941873,1140736,2.9667129516601562
1634713712.1621256,1222656,3.0154080390930176
1634714198.1715302,1306624,2.966235399246216
1634714269.7493074,1318912,2.981658458709717
1634714281.7441494,1320960,2.9880495071411133
1634714445.6329007,1349632,3.046210527420044
1634714641.743847,1384448,3.1589126586914062
1634715665.4660752,1566720,3.445403814315796
1634715791.3263083,1589248,3.4436659812927246
1634716118.142457,1648640,3.5713119506835938
1634716826.844302,1775616,3.7352960109710693
1634717055.4664717,1816576,3.6111960411071777
1634718837.1033108,2080768,3.9389984607696533
1634718963.022437,2103296,3.9093406200408936
1634719089.1660001,2125824,3.9942431449890137
1634719480.418187,2195456,3.9302542209625244
1634719940.4216688,2277376,3.9533092975616455
1634720100.361607,2306048,3.9683010578155518
1634720180.0259247,2320384,3.983532428741455
1634720407.8579571,2361344,4.001250267028809
1634720544.885082,2385920,4.029029369354248
1634720682.442201,2410496,4.075279712677002
1634720774.7271607,2426880,4.092023849487305
1634721172.4853404,2496512,4.198474407196045
1634721567.2443166,2566144,4.257291316986084
1634721590.1327376,2570240,4.2309160232543945
1634721735.1435428,2596864,4.312964916229248
1634721779.1086807,2605056,4.345719814300537
1634722978.3990889,2820096,4.55063533782959
1634723446.1875372,2904064,4.874532222747803
1634723911.620995,2985984,5.155540943145752
1634723924.6172369,2988032,5.146675109863281
1634724341.7000785,3061760,5.235988616943359
1634724523.5962355,3094528,5.056689739227295
1634724556.6595688,3100672,5.049647331237793
1634724979.8616858,3172352,5.395655155181885
1634725020.311993,3178496,5.38310432434082
1634725225.4912837,3207168,5.195202827453613
1634725968.1844585,3334144,5.651555061340332
1634726071.9825256,3350528,5.452300071716309
1634726505.9910946,3422208,5.7341532707214355
1634726946.84427,3487744,5.840686321258545
1634727051.8717809,3506176,5.691812515258789
1634728829.2559505,3784704,6.681586265563965
1634729000.4829984,3811328,6.338408946990967
1634729486.9869285,3891200,7.105910778045654
1634729614.1258094,3911680,7.52098274230957
1634730012.5991092,3975168,7.440298557281494
1634730277.0532317,4016128,7.419140338897705
1634730289.9245212,4018176,7.4354987144470215
1634735519.426924,4241408,7.78746223449707
1634735638.1161323,4259840,8.107595443725586
1634735784.5096488,4280320,8.104296684265137
1634735942.2342966,4302848,8.25804615020752
1634737437.9363139,4526080,7.619336128234863
1634738821.3304274,4751360,8.853633880615234
1634739309.1035388,4833280,8.979305267333984
1634740314.7988722,4990976,9.04938793182373
1634740380.3864436,5001216,9.163738250732422
1634740566.3065212,5027840,9.347326278686523
1634740666.1050663,5044224,9.506258964538574
1634740701.9660804,5050368,9.404828071594238
1634740955.886277,5091328,9.309905052185059
1634741206.675131,5128192,9.548001289367676
1634741376.451411,5156864,9.222719192504883
1634742146.572199,5279744,9.82451343536377
1634742158.0688121,5281792,9.934514999389648
1634742415.3112183,5324800,10.1229248046875
1634742746.3398497,5382144,9.711544036865234
1634742853.9987836,5398528,9.876434326171875
1634742963.8137288,5414912,9.998336791992188
1634743486.6175044,5498880,9.349539756774902
1634743596.216821,5517312,9.22087287902832
1634743798.2246501,5548032,9.296850204467773
1634743920.1466591,5566464,9.581036567687988
1634744405.115945,5640192,9.152457237243652
1634744417.6827734,5642240,9.132006645202637
1634744590.0507104,5670912,8.715069770812988
1634744788.379374,5705728,8.597439765930176
1634745103.9999352,5761024,9.526188850402832
1634745495.8768942,5826560,9.816584587097168
1634745700.354671,5861376,9.388931274414062
1634747030.837387,6090752,10.007335662841797
1634749065.3865888,6316032,9.694489479064941
1634749077.1957374,6318080,9.786566734313965
1634749317.7822297,6359040,9.97851848602295
1634749330.532434,6361088,9.974959373474121
1634749513.3162012,6391808,9.914608001708984
1634749819.6289847,6443008,10.469264030456543
1634750457.167701,6553600,10.560769081115723
1634750673.6454198,6590464,10.88122272491455
1634750968.7942858,6639616,10.820039749145508
