Wall time,Step,Value
1634356124.0644825,11851776,11.13672161102295
1634356157.7482646,11857920,11.054281234741211
1634356216.632354,11868160,10.906573295593262
1634356337.7371876,11890688,10.846811294555664
1634357054.0229266,12023808,10.84086799621582
1634357088.3724902,12029952,10.792166709899902
1634357285.8464084,12066816,10.902055740356445
1634357462.2045426,12099584,10.77102279663086
1634357627.8701816,12130304,10.811938285827637
1634357729.7140193,12148736,10.87546157836914
1634358095.3121805,12214272,10.75341510772705
1634358236.4808438,12240896,10.976677894592285
1634358324.5706594,12257280,10.8859281539917
1634358455.4031413,12281856,10.906999588012695
1634359000.7092123,12300288,10.747191429138184
1634359033.394345,12306432,10.746872901916504
1634359209.636575,12339200,11.056437492370605
1634359312.977821,12357632,11.158985137939453
1634359717.314678,12431360,11.443182945251465
1634359793.7079225,12445696,11.392383575439453
1634359935.8886487,12472320,11.259902000427246
1634359957.6088006,12476416,11.199603080749512
1634359968.5828278,12478464,11.144848823547363
1634360361.68806,12552192,10.867136001586914
1634360706.01609,12613632,11.171069145202637
1634360718.5009933,12615680,11.121180534362793
1634360977.4346673,12660736,11.367901802062988
1634361047.310725,12673024,11.399063110351562
1634361104.33707,12683264,11.529790878295898
1634361512.519127,12752896,11.408564567565918
1634361916.6606233,12826624,11.63003158569336
1634361995.4749591,12840960,11.546292304992676
1634362038.688907,12849152,11.538102149963379
1634362181.3867435,12875776,11.193693161010742
1634362258.6793096,12890112,11.226993560791016
1634362269.6541982,12892160,11.303510665893555
1634362325.6244135,12902400,11.371047973632812
1634362380.904258,12912640,11.391959190368652
1634362504.1706314,12935168,11.329277992248535
1634362855.8244033,12996608,11.05936050415039
1634362877.7342339,13000704,11.0354642868042
1634362888.9196935,13002752,11.13523006439209
1634362954.9523969,13015040,11.105104446411133
1634363022.0083945,13027328,10.750967025756836
1634363100.3224714,13041664,11.105515480041504
1634363122.8992524,13045760,11.160184860229492
1634363618.1831908,13135872,11.265945434570312
1634363664.1640248,13144064,11.223706245422363
1634364074.0228562,13211648,10.9899263381958
1634364170.89095,13225984,10.848823547363281
1634364203.6889923,13232128,10.705060958862305
1634364392.5608823,13266944,10.705703735351562
1634364481.958599,13283328,10.771811485290527
1634364607.8510427,13305856,10.804424285888672
1634365179.1307929,13332480,11.215495109558105
1634365257.8556175,13346816,11.253717422485352
1634365571.2499695,13404160,11.621305465698242
1634365727.7652378,13432832,11.56108570098877
1634365918.7232392,13463552,11.15211009979248
1634365995.8722155,13477888,11.16541862487793
1634366162.4862988,13508608,10.882295608520508
1634366317.0243824,13537280,10.689133644104004
1634366382.511373,13549568,10.6527681350708
1634366473.1018207,13565952,10.796825408935547
1634366485.745491,13568000,10.804681777954102
1634366751.835013,13615104,11.04836654663086
1634366763.7516742,13617152,10.98211669921875
1634367199.9125373,13694976,11.559988975524902
1634367543.3356905,13758464,11.932095527648926
1634367554.1133502,13760512,11.892743110656738
1634367575.7483227,13764608,11.919754981994629
1634367652.4869528,13778944,11.907308578491211
1634367707.6462772,13789184,11.823078155517578
1634368197.6777596,13873152,11.643610954284668
1634368431.2004368,13916160,11.675824165344238
1634368463.9602242,13922304,11.767477035522461
1634368530.9158554,13934592,11.894556045532227
1634368702.1542604,13963264,11.740351676940918
1634368793.0115507,13979648,11.889606475830078
1634369000.3910332,14014464,11.455963134765625
1634369282.1231544,14065664,11.533377647399902
1634369339.7396274,14075904,11.386078834533691
1634369593.845847,14116864,11.687590599060059
1634369948.270015,14178304,11.065168380737305
1634370094.2105896,14204928,11.079153060913086
1634370384.4717405,14258176,11.455638885498047
1634370441.1537704,14268416,11.481587409973145
1634370486.003972,14276608,11.428324699401855
1634370586.2814026,14295040,11.361695289611816
1634370750.1545792,14325760,11.227325439453125
1634371302.8464637,14350336,11.158437728881836
1634371646.3361707,14413824,11.470277786254883
1634371779.214877,14438400,11.53849983215332
1634371882.3779092,14456832,11.584238052368164
1634372254.5831969,14520320,11.965076446533203
1634372267.824026,14522368,11.916366577148438
1634372649.4505718,14589952,11.250725746154785
1634372948.1386402,14643200,10.784886360168457
1634373354.5491238,14710784,10.95895767211914
1634373388.5612988,14716928,11.056170463562012
1634373516.140734,14739456,11.345467567443848
1634373647.7537699,14761984,11.518590927124023
1634373669.9195666,14766080,11.485796928405762
1634373909.6234813,14809088,11.958897590637207
1634373956.7279983,14817280,11.836431503295898
1634374057.4818485,14835712,11.740771293640137
1634374199.9539018,14862336,11.568697929382324
1634374595.3619466,14931968,11.817150115966797
1634374667.146101,14944256,11.686492919921875
1634374805.9932442,14968832,11.72718620300293
1634374995.2776964,15003648,11.787670135498047
1634375323.013737,15058944,11.854185104370117
1634375543.4064724,15097856,11.854500770568848
1634376309.2490013,15237120,11.220200538635254
1634376462.7959266,15265792,11.422271728515625
1634376506.5034885,15273984,11.544413566589355
1634376757.7835412,15321088,11.561833381652832
1634376790.740021,15327232,11.599767684936523
1634376857.9050913,15339520,11.7069673538208
1634376937.731592,15353856,11.713094711303711
1634377710.222214,15380480,11.640674591064453
1634378146.7606936,15460352,11.713935852050781
1634378322.2810042,15493120,11.701225280761719
1634378530.3735995,15532032,11.803531646728516
1634378629.9325566,15550464,12.04995059967041
1634378662.4808958,15556608,12.06064510345459
1634379155.386982,15646720,12.02962589263916
1634379177.274365,15650816,11.915027618408203
1634379308.9259365,15675392,11.800985336303711
1634379595.2150102,15728640,11.692422866821289
1634380295.6737838,15845376,11.716987609863281
1634380493.023992,15882240,11.75855827331543
1634380539.4935648,15890432,11.728055953979492
1634380605.3254936,15902720,11.601069450378418
1634380737.4169466,15927296,11.612348556518555
1634380892.1530302,15955968,11.316962242126465
1634380968.5053391,15970304,11.249144554138184
1634381033.686045,15982592,11.297431945800781
1634381088.6152565,15992832,11.242234230041504
1634381311.2767162,16033792,11.739513397216797
1634381377.6701462,16046080,11.794419288635254
1634381765.752861,16117760,11.738615036010742
1634381945.0906968,16150528,11.545533180236816
1634381956.120793,16152576,11.565890312194824
1634382044.7515705,16168960,11.39542293548584
1634382055.8593357,16171008,11.399673461914062
1634382143.6934822,16187392,11.48563003540039
1634382323.5027153,16220160,11.574746131896973
1634382345.407683,16224256,11.685562133789062
1634382679.9625394,16285696,11.830492973327637
1634382713.095796,16291840,11.98369026184082
1634382878.225129,16322560,12.073751449584961
1634382978.291304,16340992,12.296317100524902
1634383077.657657,16359424,12.24666690826416
1634383193.8887618,16379904,12.167099952697754
1634383976.0676637,16420864,12.075193405151367
1634384031.7213686,16431104,11.975817680358887
1634384148.6198237,16451584,11.821501731872559
1634385007.9858804,16603136,12.059380531311035
1634385052.195422,16611328,12.05784797668457
1634385108.3327897,16621568,12.07961654663086
1634385195.997363,16637952,12.044451713562012
1634385330.3364685,16662528,12.05566692352295
1634385341.384457,16664576,11.980719566345215
1634385704.6180665,16732160,11.769268989562988
1634385873.3426776,16762880,11.577423095703125
1634385884.385771,16764928,11.626494407653809
1634385953.905761,16777216,11.875843048095703
1634385991.421194,16783360,11.93420124053955
1634386300.138752,16834560,12.059088706970215
1634386339.5684156,16840704,12.158720016479492
1634386421.4101813,16855040,12.32005786895752
1634386608.6333737,16889856,11.980566024780273
1634386706.9059067,16908288,11.936017990112305
1634386996.5869896,16961536,11.815317153930664
1634387043.6125417,16969728,11.914830207824707
1634387155.41982,16990208,12.069219589233398
1634387191.1267703,16996352,12.097701072692871
1634387486.168654,17049600,12.394380569458008
1634387608.206544,17072128,12.494572639465332
1634387640.8256826,17078272,12.596994400024414
1634387743.673826,17096704,12.324516296386719
1634387756.0074704,17098752,12.35601806640625
1634388031.9452279,17149952,12.397762298583984
1634388448.996076,17225728,11.927958488464355
1634388541.2787857,17242112,11.861672401428223
1634388640.1210096,17260544,11.727370262145996
1634388662.0688198,17264640,11.805047035217285
1634389085.8204854,17342464,12.30505657196045
1634389151.4871058,17354752,12.372346878051758
1634389184.291328,17360896,12.343934059143066
1634389391.464094,17397760,12.35211181640625
1634390181.9004908,17453056,12.321504592895508
1634390625.0359833,17526784,12.123955726623535
1634390762.602522,17551360,12.406841278076172
1634391180.24291,17625088,12.513297080993652
1634391371.2460268,17655808,12.357576370239258
1634391397.008799,17659904,12.327991485595703
1634391614.8664095,17694720,12.377277374267578
1634391699.8401701,17709056,12.31573486328125
1634392123.7205591,17784832,12.225500106811523
1634392313.6406944,17819648,12.22952938079834
1634392381.7482765,17831936,12.189455032348633
1634392440.8766232,17842176,12.304624557495117
1634392622.086582,17874944,12.299389839172363
1634393179.2854333,17977344,11.804661750793457
1634393466.9391475,18030592,11.925774574279785
1634393828.1325703,18096128,12.07598876953125
1634393918.5665042,18112512,12.052826881408691
1634394349.539329,18192384,11.960270881652832
1634394360.507892,18194432,11.956697463989258
1634394382.7568257,18198528,11.922754287719727
1634394427.9934666,18206720,11.922223091125488
1634394801.123296,18274304,11.834675788879395
1634394911.1686296,18294784,11.845246315002441
1634395097.390384,18329600,12.124804496765137
1634395358.7313685,18376704,12.396637916564941
1634395403.9632185,18384896,12.507746696472168
1634395529.6100862,18407424,12.499795913696289
1634395588.691468,18417664,12.49081802368164
1634396370.9766662,18442240,12.375160217285156
1634396463.877915,18458624,11.913036346435547
1634396518.772707,18468864,11.985047340393066
1634396631.9072893,18489344,11.93647289276123
1634396898.1095266,18538496,11.873620986938477
1634397042.887735,18565120,11.861905097961426
1634397174.1877522,18589696,11.474663734436035
1634397885.0458212,18716672,12.123668670654297
1634397997.2460365,18737152,12.189208984375
1634398130.0199335,18761728,12.330873489379883
1634398275.0633,18788352,12.30687427520752
1634398308.5699284,18794496,12.357144355773926
1634398385.9316108,18808832,12.416077613830566
1634398396.872667,18810880,12.404888153076172
1634398532.1441317,18835456,12.376274108886719
1634398876.838095,18898944,12.049931526184082
1634398955.1353025,18913280,11.844676971435547
1634399021.8472993,18925568,11.888057708740234
1634399156.1626563,18950144,12.11645793914795
1634399760.356129,19058688,12.29889965057373
1634400064.5923965,19113984,12.190106391906738
1634400166.0735245,19130368,12.264106750488281
1634400985.317915,19267584,12.140338897705078
1634400996.4625695,19269632,12.06155014038086
1634401512.1752303,19363840,11.70518970489502
1634401567.1667836,19374080,11.731110572814941
1634401643.8995385,19388416,11.698992729187012
1634401654.6015482,19390464,11.729131698608398
1634401808.5651097,19419136,12.115281105041504
1634401855.6668746,19427328,12.043390274047852
1634401912.7276607,19437568,12.03762149810791
1634401923.6962855,19439616,12.042268753051758
1634401968.4160476,19447808,11.995457649230957
1634401979.4794166,19449856,12.03499698638916
1634402980.1525574,19509248,11.87713623046875
1634403037.0230267,19519488,11.997946739196777
1634403058.8132546,19523584,12.067679405212402
1634403382.94719,19572736,12.299890518188477
1634403765.8245163,19642368,11.611231803894043
1634403953.008888,19677184,12.02377700805664
1634404273.1945012,19734528,12.053792953491211
1634404317.2312262,19742720,12.060981750488281
1634404361.7126129,19750912,11.953570365905762
1634404427.034112,19763200,12.005139350891113
1634404493.735354,19775488,11.867086410522461
1634404505.1895816,19777536,11.888568878173828
1634404649.646785,19804160,12.041086196899414
1634404853.9828236,19841024,12.504738807678223
1634405166.7797232,19898368,12.712464332580566
1634405320.4651382,19927040,12.494194984436035
1634405365.5413582,19935232,12.60799789428711
1634405677.7751973,19992576,12.570754051208496
1634405688.617829,19994624,12.642899513244629
1634405778.2403345,20011008,12.745509147644043
1634405909.3112447,20035584,12.647321701049805
1634405942.0990405,20041728,12.637306213378906
1634405964.1827562,20045824,12.670059204101562
1634406119.1173997,20074496,12.388815879821777
1634406385.5497866,20123648,12.586005210876465
1634406494.9329183,20144128,12.498921394348145
1634406699.3473353,20180992,12.700685501098633
1634406820.7812831,20203520,12.51496410369873
