agent,l1,stop,perfect,spl,l1,stop,perfect,spl,l1,stop,perfect,spl,agent,env
orb,15.00864553314121,0.8530259365994236,0.25936599423631124,0.24405105661280735,28.85878962536023,0.723342939481268,0.138328530259366,0.08731420962130806,51.55619596541787,0.6714697406340058,0.17002881844380405,0.1421859274408697,0.006154764001608237,0.014465175587098674
sift,1.792507204610951,0.9798270893371758,0.9769452449567724,0.9736585589052325,10.73198847262248,0.8818443804034583,0.8789625360230547,0.8045976097742106,22.80691642651297,0.8443804034582133,0.8414985590778098,0.6647297448488387,0.03210350784088672,0.01630762414375175
full,1.2478386167146973,0.9971181556195965,0.9394812680115274,0.8597671567132092,4.9193083573487035,0.9971181556195965,0.9193083573487032,0.7709077227089117,7.363112391930835,0.9913544668587896,0.9020172910662824,0.6922580421569298,0.0022818361828442126,0.009018491574446995
