agent,motion_blur,defocus_blur,glass_blur,gaussian_blur,gaussian_noise,impulse_noise,shot_noise,speckle_noise,brightness,contrast,saturate,jpeg_compression,snow,spatter,fog,frost
fm_orb_20,19.45,24.383333333333333,21.883333333333333,16.283333333333335,16.083333333333332,18.716666666666665,20.1,17.866666666666667,19.516666666666666,30.133333333333333,23.366666666666667,18.866666666666667,24.966666666666665,21.7,54.45,30.433333333333334
fm_sift_50,46.083333333333336,51.88333333333333,49.4,30.633333333333333,33.55,41.43333333333333,41.233333333333334,40.25,8.566666666666666,19.566666666666666,21.133333333333333,29.6,76.51666666666667,9.716666666666667,75.23333333333333,106.26666666666667
ppo_inverse2_half,5.85,5.3,4.933333333333334,7.433333333333334,5.366666666666666,6.833333333333333,6.383333333333334,4.983333333333333,71.45,86.71666666666667,80.16666666666667,7.616666666666666,96.91666666666667,5.333333333333333,99.9,105.93333333333334
ppo_inverse2_full,5.816666666666666,2.0833333333333335,0.35,0.0,0.85,0.11666666666666667,0.05,0.016666666666666666,90.58333333333333,107.73333333333333,80.66666666666667,1.7666666666666666,91.41666666666667,0.016666666666666666,112.23333333333333,94.91666666666667
ppo_inverse2_finetuned,2.5,1.2333333333333334,0.38333333333333336,1.95,2.1333333333333333,2.1666666666666665,1.7,3.7,12.916666666666666,66.03333333333333,5.233333333333333,0.11666666666666667,29.9,3.75,92.23333333333333,31.05
