agent,motion_blur,defocus_blur,glass_blur,gaussian_blur,gaussian_noise,impulse_noise,shot_noise,speckle_noise,brightness,contrast,saturate,jpeg_compression,snow,spatter,fog,frost
fm_orb_40,11.866666666666667,13.883333333333333,10.833333333333334,16.316666666666666,9.333333333333334,10.583333333333334,12.916666666666666,5.65,9.833333333333334,17.766666666666666,17.066666666666666,14.7,18.683333333333334,12.233333333333333,42.766666666666666,20.733333333333334
fm_sift_40,66.73333333333333,69.41666666666667,68.83333333333333,47.4,65.81666666666666,71.98333333333333,70.83333333333333,58.833333333333336,9.633333333333333,21.3,31.616666666666667,45.1,82.56666666666666,10.75,84.93333333333334,97.66666666666667
ppo_inverse2_full,0.8666666666666667,0.11666666666666667,0.6333333333333333,0.1,0.11666666666666667,0.06666666666666667,0.1,0.15,67.73333333333333,109.85,38.65,0.03333333333333333,86.18333333333334,0.0,118.73333333333333,90.78333333333333
ppo_inverse2_finetuned,6.616666666666666,2.4,5.283333333333333,3.2666666666666666,3.0,4.4,1.1833333333333333,0.95,4.816666666666666,72.41666666666667,9.533333333333333,3.3,24.133333333333333,0.85,79.68333333333334,37.45
